season_id,episode,ep_ord,player_a,player_b,weight,event_type,format
s15_the_gauntlet_iii,2,2,Danny Jamieson,Ryan Kehoe,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Danny Jamieson,Derek McCray,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Danny Jamieson,Frank Roessler,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Danny Jamieson,Tyler Duckworth,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Danny Jamieson,Zach Mann,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Danny Jamieson,Nehemiah Clark,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Evan Starkman,MJ Garrett,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Evan Starkman,Ryan Kehoe,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Evan Starkman,Derek McCray,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Evan Starkman,Frank Roessler,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Evan Starkman,Tyler Duckworth,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Evan Starkman,Zach Mann,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Evan Starkman,Nehemiah Clark,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Johnny Bananas,MJ Garrett,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Johnny Bananas,Ryan Kehoe,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Johnny Bananas,Derek McCray,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Johnny Bananas,Frank Roessler,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Johnny Bananas,Tyler Duckworth,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Johnny Bananas,Zach Mann,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Johnny Bananas,Nehemiah Clark,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Kenny Santucci,MJ Garrett,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Kenny Santucci,Ryan Kehoe,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Kenny Santucci,Derek McCray,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Kenny Santucci,Frank Roessler,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Kenny Santucci,Tyler Duckworth,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Kenny Santucci,Zach Mann,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Kenny Santucci,Nehemiah Clark,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Tyri Ballard-Brown,MJ Garrett,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Tyri Ballard-Brown,Ryan Kehoe,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Tyri Ballard-Brown,Derek McCray,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Tyri Ballard-Brown,Frank Roessler,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Tyri Ballard-Brown,Tyler Duckworth,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Tyri Ballard-Brown,Zach Mann,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Tyri Ballard-Brown,Nehemiah Clark,0.02519763153394848,daily,team
s15_the_gauntlet_iii,2,2,Beth Stolarczyk,Johanna Botta,0.025,daily,team
s15_the_gauntlet_iii,2,2,Beth Stolarczyk,Janelle Casanave,0.025,daily,team
s15_the_gauntlet_iii,2,2,Beth Stolarczyk,Brooke LaBarbera,0.025,daily,team
s15_the_gauntlet_iii,2,2,Beth Stolarczyk,Rachel Moyal,0.025,daily,team
s15_the_gauntlet_iii,2,2,Beth Stolarczyk,Jillian Zoboroski,0.025,daily,team
s15_the_gauntlet_iii,2,2,Beth Stolarczyk,Melinda Collins,0.025,daily,team
s15_the_gauntlet_iii,2,2,Beth Stolarczyk,Tori Hall,0.025,daily,team
s15_the_gauntlet_iii,2,2,Beth Stolarczyk,Angel Turlington,0.025,daily,team
s15_the_gauntlet_iii,2,2,Casey Cooper,Johanna Botta,0.025,daily,team
s15_the_gauntlet_iii,2,2,Casey Cooper,Janelle Casanave,0.025,daily,team
s15_the_gauntlet_iii,2,2,Casey Cooper,Brooke LaBarbera,0.025,daily,team
s15_the_gauntlet_iii,2,2,Casey Cooper,Rachel Moyal,0.025,daily,team
s15_the_gauntlet_iii,2,2,Casey Cooper,Jillian Zoboroski,0.025,daily,team
s15_the_gauntlet_iii,2,2,Casey Cooper,Melinda Collins,0.025,daily,team
s15_the_gauntlet_iii,2,2,Casey Cooper,Tori Hall,0.025,daily,team
s15_the_gauntlet_iii,2,2,Casey Cooper,Angel Turlington,0.025,daily,team
s15_the_gauntlet_iii,2,2,Coral Smith,Johanna Botta,0.025,daily,team
s15_the_gauntlet_iii,2,2,Coral Smith,Janelle Casanave,0.025,daily,team
s15_the_gauntlet_iii,2,2,Coral Smith,Brooke LaBarbera,0.025,daily,team
s15_the_gauntlet_iii,2,2,Coral Smith,Rachel Moyal,0.025,daily,team
s15_the_gauntlet_iii,2,2,Coral Smith,Jillian Zoboroski,0.025,daily,team
s15_the_gauntlet_iii,2,2,Coral Smith,Melinda Collins,0.025,daily,team
s15_the_gauntlet_iii,2,2,Coral Smith,Tori Hall,0.025,daily,team
s15_the_gauntlet_iii,2,2,Coral Smith,Angel Turlington,0.025,daily,team
s15_the_gauntlet_iii,2,2,Diem Brown,Johanna Botta,0.025,daily,team
s15_the_gauntlet_iii,2,2,Diem Brown,Janelle Casanave,0.025,daily,team
s15_the_gauntlet_iii,2,2,Diem Brown,Brooke LaBarbera,0.025,daily,team
s15_the_gauntlet_iii,2,2,Diem Brown,Rachel Moyal,0.025,daily,team
s15_the_gauntlet_iii,2,2,Diem Brown,Jillian Zoboroski,0.025,daily,team
s15_the_gauntlet_iii,2,2,Diem Brown,Melinda Collins,0.025,daily,team
s15_the_gauntlet_iii,2,2,Diem Brown,Tori Hall,0.025,daily,team
s15_the_gauntlet_iii,2,2,Diem Brown,Angel Turlington,0.025,daily,team
s15_the_gauntlet_iii,2,2,Evelyn Smith,Johanna Botta,0.025,daily,team
s15_the_gauntlet_iii,2,2,Evelyn Smith,Janelle Casanave,0.025,daily,team
s15_the_gauntlet_iii,2,2,Evelyn Smith,Brooke LaBarbera,0.025,daily,team
s15_the_gauntlet_iii,2,2,Evelyn Smith,Rachel Moyal,0.025,daily,team
s15_the_gauntlet_iii,2,2,Evelyn Smith,Jillian Zoboroski,0.025,daily,team
s15_the_gauntlet_iii,2,2,Evelyn Smith,Melinda Collins,0.025,daily,team
s15_the_gauntlet_iii,2,2,Evelyn Smith,Tori Hall,0.025,daily,team
s15_the_gauntlet_iii,2,2,Evelyn Smith,Angel Turlington,0.025,daily,team
s15_the_gauntlet_iii,2,2,Katie Cooley,Johanna Botta,0.025,daily,team
s15_the_gauntlet_iii,2,2,Katie Cooley,Janelle Casanave,0.025,daily,team
s15_the_gauntlet_iii,2,2,Katie Cooley,Brooke LaBarbera,0.025,daily,team
s15_the_gauntlet_iii,2,2,Katie Cooley,Rachel Moyal,0.025,daily,team
s15_the_gauntlet_iii,2,2,Katie Cooley,Jillian Zoboroski,0.025,daily,team
s15_the_gauntlet_iii,2,2,Katie Cooley,Melinda Collins,0.025,daily,team
s15_the_gauntlet_iii,2,2,Katie Cooley,Tori Hall,0.025,daily,team
s15_the_gauntlet_iii,2,2,Katie Cooley,Angel Turlington,0.025,daily,team
s15_the_gauntlet_iii,2,2,Paula Meronek,Johanna Botta,0.025,daily,team
s15_the_gauntlet_iii,2,2,Paula Meronek,Janelle Casanave,0.025,daily,team
s15_the_gauntlet_iii,2,2,Paula Meronek,Brooke LaBarbera,0.025,daily,team
s15_the_gauntlet_iii,2,2,Paula Meronek,Rachel Moyal,0.025,daily,team
s15_the_gauntlet_iii,2,2,Paula Meronek,Jillian Zoboroski,0.025,daily,team
s15_the_gauntlet_iii,2,2,Paula Meronek,Melinda Collins,0.025,daily,team
s15_the_gauntlet_iii,2,2,Paula Meronek,Tori Hall,0.025,daily,team
s15_the_gauntlet_iii,2,2,Paula Meronek,Angel Turlington,0.025,daily,team
s15_the_gauntlet_iii,2,2,Robin Hibbard,Johanna Botta,0.025,daily,team
s15_the_gauntlet_iii,2,2,Robin Hibbard,Janelle Casanave,0.025,daily,team
s15_the_gauntlet_iii,2,2,Robin Hibbard,Brooke LaBarbera,0.025,daily,team
s15_the_gauntlet_iii,2,2,Robin Hibbard,Rachel Moyal,0.025,daily,team
s15_the_gauntlet_iii,2,2,Robin Hibbard,Jillian Zoboroski,0.025,daily,team
s15_the_gauntlet_iii,2,2,Robin Hibbard,Melinda Collins,0.025,daily,team
s15_the_gauntlet_iii,2,2,Robin Hibbard,Tori Hall,0.025,daily,team
s15_the_gauntlet_iii,2,2,Robin Hibbard,Angel Turlington,0.025,daily,team
s15_the_gauntlet_iii,2,2,Tyler Duckworth,MJ Garrett,0.051639777949432225,daily,individual
s15_the_gauntlet_iii,2,2,Tyler Duckworth,Danny Jamieson,0.051639777949432225,daily,individual
s15_the_gauntlet_iii,2,2,Tyler Duckworth,Johnny Bananas,0.051639777949432225,daily,individual
s15_the_gauntlet_iii,2,2,Tyler Duckworth,Ryan Kehoe,0.051639777949432225,daily,individual
s15_the_gauntlet_iii,2,2,Tyler Duckworth,Evan Starkman,0.051639777949432225,daily,individual
s15_the_gauntlet_iii,2,2,Tyler Duckworth,Big Easy Banks,0.051639777949432225,daily,individual
s15_the_gauntlet_iii,2,2,Tyler Duckworth,Derek McCray,0.051639777949432225,daily,individual
s15_the_gauntlet_iii,2,2,Tyler Duckworth,Frank Roessler,0.051639777949432225,daily,individual
s15_the_gauntlet_iii,2,2,Tyler Duckworth,Adam King,0.051639777949432225,daily,individual
s15_the_gauntlet_iii,2,2,Tyler Duckworth,CT Tamburello,0.051639777949432225,daily,individual
s15_the_gauntlet_iii,2,2,Tyler Duckworth,Kenny Santucci,0.051639777949432225,daily,individual
s15_the_gauntlet_iii,2,2,Tyler Duckworth,Tyri Ballard-Brown,0.051639777949432225,daily,individual
s15_the_gauntlet_iii,2,2,Tyler Duckworth,Brad Fiorenza,0.051639777949432225,daily,individual
s15_the_gauntlet_iii,2,2,Tyler Duckworth,Zach Mann,0.051639777949432225,daily,individual
s15_the_gauntlet_iii,2,2,Tyler Duckworth,Nehemiah Clark,0.051639777949432225,daily,individual
s15_the_gauntlet_iii,3,3,Adam King,MJ Garrett,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Adam King,Ryan Kehoe,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Adam King,Tyri Ballard-Brown,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Adam King,Derek McCray,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Adam King,Frank Roessler,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Adam King,Zach Mann,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Adam King,Nehemiah Clark,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Big Easy Banks,MJ Garrett,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Big Easy Banks,Ryan Kehoe,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Big Easy Banks,Tyri Ballard-Brown,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Big Easy Banks,Derek McCray,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Big Easy Banks,Frank Roessler,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Big Easy Banks,Zach Mann,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Big Easy Banks,Nehemiah Clark,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Brad Fiorenza,MJ Garrett,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Brad Fiorenza,Ryan Kehoe,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Brad Fiorenza,Tyri Ballard-Brown,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Brad Fiorenza,Derek McCray,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Brad Fiorenza,Frank Roessler,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Brad Fiorenza,Zach Mann,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Brad Fiorenza,Nehemiah Clark,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,CT Tamburello,MJ Garrett,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,CT Tamburello,Ryan Kehoe,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,CT Tamburello,Tyri Ballard-Brown,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,CT Tamburello,Derek McCray,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,CT Tamburello,Frank Roessler,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,CT Tamburello,Zach Mann,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,CT Tamburello,Nehemiah Clark,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Danny Jamieson,MJ Garrett,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Danny Jamieson,Ryan Kehoe,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Danny Jamieson,Tyri Ballard-Brown,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Danny Jamieson,Derek McCray,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Danny Jamieson,Frank Roessler,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Danny Jamieson,Zach Mann,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Danny Jamieson,Nehemiah Clark,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Evan Starkman,MJ Garrett,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Evan Starkman,Ryan Kehoe,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Evan Starkman,Tyri Ballard-Brown,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Evan Starkman,Derek McCray,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Evan Starkman,Frank Roessler,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Evan Starkman,Zach Mann,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Evan Starkman,Nehemiah Clark,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Johnny Bananas,MJ Garrett,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Johnny Bananas,Ryan Kehoe,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Johnny Bananas,Tyri Ballard-Brown,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Johnny Bananas,Derek McCray,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Johnny Bananas,Frank Roessler,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Johnny Bananas,Zach Mann,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Johnny Bananas,Nehemiah Clark,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Kenny Santucci,MJ Garrett,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Kenny Santucci,Ryan Kehoe,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Kenny Santucci,Tyri Ballard-Brown,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Kenny Santucci,Derek McCray,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Kenny Santucci,Frank Roessler,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Kenny Santucci,Zach Mann,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Kenny Santucci,Nehemiah Clark,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Beth Stolarczyk,Johanna Botta,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Beth Stolarczyk,Janelle Casanave,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Beth Stolarczyk,Brooke LaBarbera,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Beth Stolarczyk,Rachel Moyal,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Beth Stolarczyk,Jillian Zoboroski,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Beth Stolarczyk,Melinda Collins,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Beth Stolarczyk,Tori Hall,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Casey Cooper,Johanna Botta,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Casey Cooper,Janelle Casanave,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Casey Cooper,Brooke LaBarbera,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Casey Cooper,Rachel Moyal,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Casey Cooper,Jillian Zoboroski,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Casey Cooper,Melinda Collins,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Casey Cooper,Tori Hall,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Coral Smith,Johanna Botta,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Coral Smith,Janelle Casanave,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Coral Smith,Brooke LaBarbera,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Coral Smith,Rachel Moyal,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Coral Smith,Jillian Zoboroski,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Coral Smith,Melinda Collins,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Coral Smith,Tori Hall,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Diem Brown,Johanna Botta,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Diem Brown,Janelle Casanave,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Diem Brown,Brooke LaBarbera,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Diem Brown,Rachel Moyal,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Diem Brown,Jillian Zoboroski,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Diem Brown,Melinda Collins,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Diem Brown,Tori Hall,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Evelyn Smith,Johanna Botta,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Evelyn Smith,Janelle Casanave,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Evelyn Smith,Brooke LaBarbera,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Evelyn Smith,Rachel Moyal,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Evelyn Smith,Jillian Zoboroski,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Evelyn Smith,Melinda Collins,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Evelyn Smith,Tori Hall,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Katie Cooley,Johanna Botta,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Katie Cooley,Janelle Casanave,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Katie Cooley,Brooke LaBarbera,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Katie Cooley,Rachel Moyal,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Katie Cooley,Jillian Zoboroski,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Katie Cooley,Melinda Collins,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Katie Cooley,Tori Hall,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Paula Meronek,Johanna Botta,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Paula Meronek,Janelle Casanave,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Paula Meronek,Brooke LaBarbera,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Paula Meronek,Rachel Moyal,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Paula Meronek,Jillian Zoboroski,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Paula Meronek,Melinda Collins,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Paula Meronek,Tori Hall,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Robin Hibbard,Johanna Botta,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Robin Hibbard,Janelle Casanave,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Robin Hibbard,Brooke LaBarbera,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Robin Hibbard,Rachel Moyal,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Robin Hibbard,Jillian Zoboroski,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Robin Hibbard,Melinda Collins,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Robin Hibbard,Tori Hall,0.02672612419124244,daily,team
s15_the_gauntlet_iii,3,3,Evan Starkman,MJ Garrett,0.05345224838248488,daily,individual
s15_the_gauntlet_iii,3,3,Evan Starkman,Danny Jamieson,0.05345224838248488,daily,individual
s15_the_gauntlet_iii,3,3,Evan Starkman,Johnny Bananas,0.05345224838248488,daily,individual
s15_the_gauntlet_iii,3,3,Evan Starkman,Ryan Kehoe,0.05345224838248488,daily,individual
s15_the_gauntlet_iii,3,3,Evan Starkman,Big Easy Banks,0.05345224838248488,daily,individual
s15_the_gauntlet_iii,3,3,Evan Starkman,Tyri Ballard-Brown,0.05345224838248488,daily,individual
s15_the_gauntlet_iii,3,3,Evan Starkman,Derek McCray,0.05345224838248488,daily,individual
s15_the_gauntlet_iii,3,3,Evan Starkman,Frank Roessler,0.05345224838248488,daily,individual
s15_the_gauntlet_iii,3,3,Evan Starkman,Brad Fiorenza,0.05345224838248488,daily,individual
s15_the_gauntlet_iii,3,3,Evan Starkman,Zach Mann,0.05345224838248488,daily,individual
s15_the_gauntlet_iii,3,3,Evan Starkman,Nehemiah Clark,0.05345224838248488,daily,individual
s15_the_gauntlet_iii,3,3,Evan Starkman,Adam King,0.05345224838248488,daily,individual
s15_the_gauntlet_iii,3,3,Evan Starkman,Kenny Santucci,0.05345224838248488,daily,individual
s15_the_gauntlet_iii,3,3,Evan Starkman,CT Tamburello,0.05345224838248488,daily,individual
s15_the_gauntlet_iii,4,4,Adam King,MJ Garrett,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Adam King,Tyri Ballard-Brown,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Adam King,Derek McCray,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Adam King,Frank Roessler,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Adam King,Zach Mann,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Adam King,Nehemiah Clark,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Big Easy Banks,MJ Garrett,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Big Easy Banks,Tyri Ballard-Brown,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Big Easy Banks,Derek McCray,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Big Easy Banks,Frank Roessler,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Big Easy Banks,Zach Mann,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Big Easy Banks,Nehemiah Clark,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Brad Fiorenza,MJ Garrett,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Brad Fiorenza,Tyri Ballard-Brown,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Brad Fiorenza,Derek McCray,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Brad Fiorenza,Frank Roessler,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Brad Fiorenza,Zach Mann,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Brad Fiorenza,Nehemiah Clark,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,CT Tamburello,MJ Garrett,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,CT Tamburello,Tyri Ballard-Brown,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,CT Tamburello,Derek McCray,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,CT Tamburello,Frank Roessler,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,CT Tamburello,Zach Mann,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,CT Tamburello,Nehemiah Clark,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Danny Jamieson,MJ Garrett,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Danny Jamieson,Tyri Ballard-Brown,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Danny Jamieson,Derek McCray,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Danny Jamieson,Frank Roessler,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Danny Jamieson,Zach Mann,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Danny Jamieson,Nehemiah Clark,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Evan Starkman,MJ Garrett,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Evan Starkman,Tyri Ballard-Brown,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Evan Starkman,Derek McCray,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Evan Starkman,Frank Roessler,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Evan Starkman,Zach Mann,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Evan Starkman,Nehemiah Clark,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Kenny Santucci,MJ Garrett,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Kenny Santucci,Tyri Ballard-Brown,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Kenny Santucci,Derek McCray,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Kenny Santucci,Frank Roessler,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Kenny Santucci,Zach Mann,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Kenny Santucci,Nehemiah Clark,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Ryan Kehoe,MJ Garrett,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Ryan Kehoe,Tyri Ballard-Brown,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Ryan Kehoe,Derek McCray,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Ryan Kehoe,Frank Roessler,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Ryan Kehoe,Zach Mann,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Ryan Kehoe,Nehemiah Clark,0.02886751345948129,daily,team
s15_the_gauntlet_iii,4,4,Beth Stolarczyk,Johanna Botta,0.02886751345948129,daily,team
